ACCIDENT_NUMBER,EVENT_DATE,CITY,STATE,LATITUDE,LONGITUDE,INJURY_SEVERITY,AIRCRAFT_DAMAGE,AIRCRAFT_CATEGORY,MAKE,MODEL,TOTAL_FATALITIES,TOTAL_INJURIES,TOTAL_UNINJURED
ERA14FA282,6/9/2014,MERRITT ISLAND, FL,28.368056,-80.6875,FATAL(2),DESTROYED,AIRPLANE,LIBERTY AEROSPACE INCORPORATED,XL-2,2,0,0
WPR17FA155,7/17/2017,MESA, AZ,33.469167,-111.713056,FATAL(2),SUBSTANTIAL,AIRPLANE,EVOLUTION 19,LANCAIR EVOLUTION,2,0,0
WPR12LA152,4/3/2012,MESA, AZ,33.460833,-111.728334,FATAL(2),SUBSTANTIAL,AIRPLANE,NELSON,RANS S-12,2,0,0
WPR16FA112,5/17/2016,MESA, AZ,33.460833,-111.728334,FATAL(2),DESTROYED,AIRPLANE,NORTH AMERICAN,AT 6,2,0,0
CEN12FA090,11/26/2011,MESCALERO, NM,33.305278,-105.360833,FATAL(2),SUBSTANTIAL,AIRPLANE,CESSNA,182R,2,0,0
ANC19FA019,5/20/2019,METLAKATLA, AK,55.131667,-131.570556,FATAL(2),SUBSTANTIAL,AIRPLANE,DE HAVILLAND,DHC 2,2,0,0
ERA12FA052,10/29/2011,MIAMI, FL,25.558611,-80.515,FATAL(2),SUBSTANTIAL,AIRPLANE,INTERPLANE S R O,SKYBOY,2,0,0
ERA13FA186,4/3/2013,MIAMI, FL,25.642222,-80.388055,FATAL(2),DESTROYED,HELICOPTER,ROBINSON,R44,2,0,0
CEN14LA507,9/20/2014,MIDDLETOWN, OH,39.418334,-84.3625,FATAL(2),SUBSTANTIAL,AIRPLANE,MANWEILLER,ACRO SPORT II,2,0,0
CEN18FA204,5/31/2018,MIDLAND, TX,32.036389,-102.100833,FATAL(2),DESTROYED,AIRPLANE,CIRRUS,SR22,2,0,0
CEN10FA448,7/30/2010,MIDLOTHIAN, TX,32.439444,-96.907778,FATAL(2),SUBSTANTIAL,AIRPLANE,AMERICAN CHAMPION AIRCRAFT COR,7GCBC,2,0,0
CEN10FA291,6/2/2010,MIDLOTHIAN, TX,32.458611,-97.038889,FATAL(2),SUBSTANTIAL,HELICOPTER,BELL,222,2,0,0
CEN11FA141,1/5/2011,MIDLOTHIAN, TX,32.519723,-96.927778,FATAL(2),SUBSTANTIAL,AIRPLANE,COLUMBIA AIRCRAFT MFG,LC41-550FG,2,0,0
CEN11FA133,12/30/2010,MILACA, MN,45.826667,-93.713889,FATAL(2),SUBSTANTIAL,AIRPLANE,PIPER,PA-46-310P,2,0,0
CEN15FA328,7/29/2015,MILWAUKEE, WI,43.112222,-88.039444,FATAL(2),DESTROYED,AIRPLANE,SOCATA,TBM 700,2,0,0
WPR19FA182,6/30/2019,MOAB, UT,38.403056,-109.646111,FATAL(2),SUBSTANTIAL,AIRPLANE,CUB CRAFTERS,CCK-1865,2,0,0
ERA16FA100,2/1/2016,MOBILE, AL,30.678611,-88.263611,FATAL(2),DESTROYED,AIRPLANE,CESSNA,182,2,0,0
WPR12GA243,6/3/2012,MODENA, UT,38.114722,-114.037222,FATAL(2),SUBSTANTIAL,AIRPLANE,LOCKHEED,P2V-7,2,0,0
ANC20FA024,2/22/2020,MOKULEIA, HI,21.576945,-158.200556,FATAL(2),SUBSTANTIAL,AIRPLANE,CESSNA,305,2,0,0
WPR18LA010,10/16/2017,MOLOKAI, HI,21.222778,-157.153333,FATAL(2),DESTROYED,HELICOPTER,ROBINSON HELICOPTER,R44,2,0,0
ERA15MA259A,7/7/2015,MONCKS CORNER, SC,33.160833,-79.991111,FATAL(2),DESTROYED,AIRPLANE,CESSNA,150M,2,1,0
ERA15MA259B,7/7/2015,MONCKS CORNER, SC,33.160833,-79.991111,FATAL(2),DESTROYED,AIRPLANE,LOCKHEED-MARTIN,F-16CM,2,1,0
CEN19MA312,9/11/2019,MONCLOVA, OH,41.596389,-83.783889,FATAL(2),DESTROYED,AIRPLANE,CONVAIR,440,2,0,0
CEN18FA235,6/24/2018,MONMOUTH, IL,40.938611,-90.623056,FATAL(2),DESTROYED,AIRPLANE,ERCOUPE,415 D,2,0,0
CEN13LA034,10/28/2012,MONT BELVIEU, TX,29.8477222,-94.890758,FATAL(2),SUBSTANTIAL,AIRPLANE,US LIGHT AIRCRAFT CORP,HORNET,2,0,0
WPR13FA269,6/12/2013,MONTAGUE, CA,41.667778,-122.362222,FATAL(2),DESTROYED,AIRPLANE,GRAVES,SH-2F,2,0,0
WPR15FA236,8/6/2015,MONTECITO, CA,34.644444,-119.538889,FATAL(2),SUBSTANTIAL,AIRPLANE,CESSNA,182F,2,0,0
CEN14LA485,9/7/2014,MONTEVIDEO, MN,44.969167,-95.710278,FATAL(2),SUBSTANTIAL,AIRPLANE,CISMOWSKI,TIERRA II,2,0,0
ERA11LA022,10/16/2010,MONTICELLO, GA,33.323056,-83.719167,FATAL(2),SUBSTANTIAL,AIRPLANE,NEWCOMER,RV6,2,0,0
CEN18FA217,6/9/2018,MOOSE, WY,43.724723,-110.819167,FATAL(2),DESTROYED,GLIDER,LET,L 23 SUPER BLANIK,2,0,0
WPR12FA098,2/9/2012,MORGAN, UT,41.1825,-111.583056,FATAL(2),SUBSTANTIAL,AIRPLANE,CESSNA,210,2,0,0
WPR16FA014,10/17/2015,MORONGO VALLEY, CA,34.116389,-116.706944,FATAL(2),DESTROYED,AIRPLANE,PIPER,PA 28R-180,2,0,0
ERA18FA016,11/7/2017,MORRISON, TN,35.652778,-85.916389,FATAL(2),DESTROYED,AIRPLANE,PIPER,PA 32,2,0,0
ERA15FA362,9/20/2015,MORRISVILLE, NY,42.906389,-75.662222,FATAL(2),DESTROYED,AIRPLANE,CESSNA,150H,2,0,0
CEN13FA327,6/8/2013,MOSCA, CO,37.850278,-105.435277,FATAL(2),SUBSTANTIAL,AIRPLANE,PIPER,PA-28-140,2,1,0
CEN16FA346,9/3/2016,MOSS HILL, TX,30.271111,-94.799166,FATAL(2),SUBSTANTIAL,AIRPLANE,BELLANCA,7ECA,2,0,0
ERA20LA150,4/9/2020,MOUNT PLEASANT, SC,32.885,-79.775834,FATAL(2),DESTROYED,AIRPLANE,ARION AIRCRAFT LLC,LIGHTNING LS-1,2,0,0
ERA14FA387,8/14/2014,MOUNT PLEASANT, SC,32.904167,-79.786111,FATAL(2),SUBSTANTIAL,AIRPLANE,CESSNA,150,2,0,0
CEN21LA008,10/6/2020,MOUNT VERNON, IN,37.920396,-87.7663,FATAL,SUBSTANTIAL,AIRPLANE,STEPHENS WILLIAM E,QUICKSILVER,2,0,0
CEN10FA520,9/7/2010,MOUNTAIN HOME, AR,36.190277,-92.440555,FATAL(2),SUBSTANTIAL,AIRPLANE,CESSNA,T210,2,0,0
WPR15FA088,1/20/2015,MOUNTAIN PASS, CA,35.525556,-115.727778,FATAL(2),DESTROYED,AIRPLANE,BEECH,36,2,0,0
WPR13FA244,5/28/2013,MOUNTAINAIRE, AZ,35.082778,-111.667778,FATAL(2),DESTROYED,AIRPLANE,RAYTHEON AIRCRAFT COMPANY,A36,2,0,0
WPR12FA378,8/30/2012,NEPHI, UT,39.736389,-111.87,FATAL(2),SUBSTANTIAL,AIRPLANE,AIRCRAFT MFG & DEVELOPMENT CO,CH 2000,2,0,0
CEN10FA233,5/2/2010,NEW ALBANY, IN,38.197777,-85.886944,FATAL(2),SUBSTANTIAL,AIRPLANE,JETPROP DLX PIPER,PA46,2,0,0
ERA19FA250,8/18/2019,NEW CASTLE, DE,39.690555,-75.638333,FATAL(2),SUBSTANTIAL,AIRPLANE,BEECH,95B55,2,0,0
ERA11FA291B,5/9/2011,NEW HAMPTON, NY,41.390555,-74.419723,FATAL(2),SUBSTANTIAL,AIRPLANE,PIPER,PA-24-250,2,0,0
ERA11FA291A,5/9/2011,NEW HAMPTON, NY,41.390555,-74.419723,FATAL(2),SUBSTANTIAL,AIRPLANE,PIPER,PA-28-180,2,0,0
CEN16LA338,8/27/2016,NEW ORLEANS, LA,30.061667,-90.0275,FATAL(2),SUBSTANTIAL,AIRPLANE,CESSNA,172,2,1,0
CEN19FA270,8/16/2019,NEW ORLEANS, LA,30.025556,-90.03,FATAL(2),DESTROYED,AIRPLANE,PITTS,S2,2,0,0
ERA11FA146,2/16/2011,NEW SMYRNA BEACH, FL,28.951667,-80.833611,FATAL(2),SUBSTANTIAL,AIRPLANE,CESSNA,172S,2,0,0
WPR18FA247,9/2/2018,NEW WASHOE CITY, NV,39.304444,-119.860833,FATAL(2),DESTROYED,GLIDER,SCHEMPP HIRTH,DUO DISCUS T,2,0,0
ERA12MA005,10/4/2011,NEW YORK, NY,40.738889,-73.968334,FATAL(2),SUBSTANTIAL,HELICOPTER,BELL,206B,2,1,2
WPR15FA205,7/1/2015,NEWBERG, OR,45.329167,-123.069723,FATAL(2),DESTROYED,HELICOPTER,SCHWEIZER,269C,2,0,0
ERA12LA227,3/15/2012,NICEVILLE, FL,30.537222,-86.436111,FATAL(2),SUBSTANTIAL,AIRPLANE,EMERAUDE,CP-301-A,2,0,0
WPR19FA263,9/19/2019,NIXON, NV,39.781111,-119.470556,FATAL(2),DESTROYED,AIRPLANE,CESSNA,182,2,0,0
CEN11FA645,9/15/2011,NOBLESVILLE, IN,40.021667,-85.958333,FATAL(2),SUBSTANTIAL,AIRPLANE,REMOS AIRCRAFT GMBH FLUGZEUGBA,GX,2,0,0
CEN13FA241,4/27/2013,NORFOLK, NE,41.982223,-97.383056,FATAL(2),SUBSTANTIAL,AIRPLANE,PIPER,PA-28R-180,2,0,0
CEN11FA079,11/21/2010,NORFOLK, NE,42.038333,-97.200278,FATAL(2),SUBSTANTIAL,AIRPLANE,PIPER,PA-24-260,2,0,0
ERA17FA327,9/16/2017,NORTH BRANFORD, CT,41.361389,-72.744444,FATAL(2),SUBSTANTIAL,AIRPLANE,MOONEY,M20C,2,0,0
ERA14FA417,9/1/2014,NORTH HAMPTON, NH,42.962778,-70.831389,FATAL(2),SUBSTANTIAL,AIRPLANE,CESSNA,180,2,0,0
ERA11FA118,1/18/2011,NORTH MYRTLE BEACH, SC,33.797222,-78.748889,FATAL(2),SUBSTANTIAL,AIRPLANE,CESSNA,172S,2,1,0
ERA16FA044,11/19/2015,NORTH SALEM, NY,41.324723,-73.637222,FATAL(2),DESTROYED,AIRPLANE,BEECH,F33A,2,0,0
CEN12FA143,1/21/2012,NORTH VERNON, IN,38.895833,-85.555556,FATAL(2),SUBSTANTIAL,AIRPLANE,CESSNA,177A,2,0,0
ERA14FA396,8/19/2014,NORTHPORT, AL,33.451111,-87.3875,FATAL(2),SUBSTANTIAL,HELICOPTER,MCDONNELL DOUGLAS HELICOPTER,369E,2,0,0
CEN13FA420,7/18/2013,OAK RIDGE, LA,32.651944,91.916945,FATAL(2),SUBSTANTIAL,AIRPLANE,CHAMPION,7KCAB,2,0,0
ERA20FA022,10/31/2019,OCALA, FL,29.141666,-82.194166,FATAL(2),DESTROYED,AIRPLANE,BEECH,58,2,1,0
ERA12LA537,8/30/2012,OCALA, FL,29.207222,-82.29,FATAL(2),SUBSTANTIAL,AIRPLANE,QUAD CITY ULTRALIGHTS,CHALLENGER II,2,0,0
ERA18LA094,2/28/2018,OCEAN CITY, MD,38.288055,-75.091944,FATAL(2),DESTROYED,AIRPLANE,CESSNA,172,2,0,0
ERA13FA309,6/30/2013,OCEAN CITY, MD,38.434444,-75.040555,FATAL(2),DESTROYED,AIRPLANE,NANCHANG CHINA,CJ-6A,2,0,0
WPR18FA063,12/29/2017,OGDEN, UT,41.33,-112.663611,FATAL(2),SUBSTANTIAL,AIRPLANE,CESSNA,172M,2,0,0
CEN13FA174,2/22/2013,OKLAHOMA CITY, OK,35.565556,-97.646944,FATAL(2),SUBSTANTIAL,HELICOPTER,EUROCOPTER,AS 350 B2,2,1,0
CEN20FA049,12/31/2019,OLATHE, KS,38.846111,-94.736111,FATAL(2),DESTROYED,AIRPLANE,MOONEY,M20S,2,0,0
CEN18FA193,5/27/2018,OMAHA, NE,41.195277,-96.113611,FATAL(2),DESTROYED,AIRPLANE,BEECH,P35,2,0,0
ERA10FA414,8/10/2010,ORANGE, MA,42.595277,-72.298055,FATAL(2),SUBSTANTIAL,AIRPLANE,CESSNA,172,2,0,0
CEN17FA016,10/16/2016,OREGONIA, OH,39.398333,-84.102222,FATAL(2),DESTROYED,AIRPLANE,MAKELA,RV-4,2,0,0
ERA16FA043,11/20/2015,ORLANDO, FL,28.52,-81.404444,FATAL(2),DESTROYED,AIRPLANE,BEECH,A36TC,2,0,0
WPR15FA241,8/13/2015,OROVILLE, WA,48.929167,-119.286389,FATAL(2),DESTROYED,AIRPLANE,CESSNA,T182T,2,0,0
CEN17FA024,10/22/2016,OSAGE BEACH, MO,38.1025,-92.539166,FATAL(2),SUBSTANTIAL,AIRPLANE,BEECH,C23,2,0,0
CEN20LA336,8/16/2020,OSAGE BEACH, MO,38.106945,-92.6725,FATAL,DESTROYED,AIRPLANE,CIRRUS,SR22,2,0,0
CEN12FA158,2/14/2012,OSBORN, MO,39.701389,-94.400833,FATAL(2),SUBSTANTIAL,AIRPLANE,PIPER,PA-28-180,2,0,0
CEN17FA287,7/27/2017,OSHKOSH, WI,43.955833,-88.498889,FATAL(2),SUBSTANTIAL,AIRPLANE,AEROFAB INC,LAKE LA 4 250,2,1,0
CEN15FA249,6/2/2015,OSHKOSH, WI,43.9925,-88.545833,FATAL(2),SUBSTANTIAL,AIRPLANE,MONNETT JOHN T JR,SONEX SA,2,0,0
WPR19FA026,11/16/2018,OVERGAARD, AZ,34.405833,-110.524167,FATAL(2),SUBSTANTIAL,AIRPLANE,ZENITH,CH601,2,0,0
CEN17FA147,4/7/2017,OXFORD, IA,41.656667,-91.698055,FATAL(2),DESTROYED,AIRPLANE,PIPER,PA-28-180,2,0,0
WPR13FA298,6/29/2013,OXNARD, CA,34.188055,-119.226945,FATAL(2),SUBSTANTIAL,AIRPLANE,AYERS,LESS DRAG SPECIAL,2,0,0
WPR14FA262,6/20/2014,PAGE, AZ,36.809167,-110.803611,FATAL(2),SUBSTANTIAL,AIRPLANE,MOONEY,M20B,2,0,0
CEN15FA424,9/25/2015,PAGOSA SPRINGS, CO,37.11,-106.57,FATAL(2),DESTROYED,AIRPLANE,BEECH,S35,2,0,0
CEN15FA051,11/14/2014,PAGOSA SPRINGS, CO,37.146111,-106.827778,FATAL(2),DESTROYED,AIRPLANE,MOONEY,M20C,2,0,0
ERA18FA200,7/26/2018,PALATKA, FL,29.656389,-81.688611,FATAL(2),DESTROYED,AIRPLANE,PIPER,PA24,2,0,0
ERA11FA414,7/23/2011,PALM BAY, FL,27.936944,-80.7025,FATAL(2),SUBSTANTIAL,AIRPLANE,CIRRUS DESIGN CORP,SR22,2,1,0
CEN16FA116,3/2/2016,PALMER LAKE, CO,39.1175,-104.91,FATAL(2),DESTROYED,AIRPLANE,CURTISS WRIGHT,TRAVEL AIR 4000,2,0,0
ERA14FA115,2/8/2014,PANACEA, FL,29.989444,-84.391111,FATAL(2),SUBSTANTIAL,HELICOPTER,ROBINSON HELICOPTER COMPANY,R44 II,2,1,0
WPR11FA005,10/8/2010,PANGUITCH, UT,38.010278,-112.183334,FATAL(2),SUBSTANTIAL,AIRPLANE,CESSNA,172,2,0,0
WPR13FA370,8/13/2013,PARADISE, CA,39.701111,-121.673334,FATAL(2),DESTROYED,AIRPLANE,CHAMPION,7GCAA,2,0,0
CEN11FA304,4/23/2011,PARKER, CO,30.529167,-104.658056,FATAL(2),SUBSTANTIAL,AIRPLANE,CUBCRAFTERS,CC11-160,2,0,0
WPR14FA234,6/7/2014,PASO ROBLES, CA,35.559722,-120.792222,FATAL(2),SUBSTANTIAL,AIRPLANE,PIPER,J3C,2,0,0
WPR19FA007,10/13/2018,PAYSON, AZ,34.261667,-111.310556,FATAL(2),DESTROYED,AIRPLANE,CESSNA,T240,2,0,0
WPR11FA050,11/17/2010,PAYSON, UT,40.0375,-111.739722,FATAL(2),SUBSTANTIAL,AIRPLANE,DIAMOND AIRCRAFT IND INC,DA20-C1,2,0,0
ERA20LA297,8/28/2020,PEMBROKE PARK, FL,25.994443,-80.170829,FATAL,DESTROYED,AIRPLANE,ROCKWELL,500,2,0,0
WPR17FA213,9/22/2017,PERKINSVILLE, AZ,34.884166,-112.156389,FATAL(2),DESTROYED,AIRPLANE,CESSNA,172L,2,0,0
CEN10FA364,7/1/2010,PERRY, KS,39.085555,-95.300278,FATAL(2),SUBSTANTIAL,AIRPLANE,BEECH,F33A,2,0,0
CEN18FA074,1/15/2018,PERRYSBURG, OH,41.501667,-83.445277,FATAL(2),SUBSTANTIAL,HELICOPTER,MD HELICOPTERS INC,369HM,2,0,0
WPR18FA150,5/27/2018,PETALUMA, CA,38.265278,-122.611667,FATAL(2),SUBSTANTIAL,AIRPLANE,MORRISON MARVIN E JR,RV 6A,2,0,0
WPR18FA229,8/20/2018,PHOENIX, AZ,33.683611,-112.065556,FATAL(2),SUBSTANTIAL,AIRPLANE,JAMES E CAUSEY,ACRODUSTER II,2,0,0
ERA10LA120,1/15/2010,PICAYUNE, MS,30.555556,-89.455833,FATAL(2),SUBSTANTIAL,AIRPLANE,STEELE SAMUEL D,RV-4,2,0,0
ERA11FA218,3/30/2011,PIKEVILLE, KY,37.552778,-82.572223,FATAL(2),SUBSTANTIAL,AIRPLANE,CESSNA,310R,2,0,0
CEN15FA181,3/27/2015,PINE RIVER, MN,46.718056,-94.376111,FATAL(2),SUBSTANTIAL,AIRPLANE,PIPER,J-4A,2,0,0
CEN20LA199,5/31/2020,PINEVILLE, LA,31.348333,-92.434448,FATAL,SUBSTANTIAL,AIRPLANE,PIPER,PA28,2,1,0
WPR20LA244,7/29/2020,PIOCHE, NV,37.919998,-114.54,FATAL,DESTROYED,AIRPLANE,AMERICAN EUROCOPTER,AS350,2,0,0
WPR12FA295,7/5/2012,PIRU, CA,34.4075,-118.754444,FATAL(2),SUBSTANTIAL,AIRPLANE,TL ULTRALIGHT SRO,STINGSPORT,2,0,0
WPR14LA096,1/14/2014,PISMO BEACH, CA,35.105556,-120.6575,FATAL(2),DESTROYED,AIRPLANE,MORRISEY,2150,2,0,0
WPR17FA013,10/25/2016,PITTSBURG, CA,37.968889,-121.889444,FATAL(2),DESTROYED,AIRPLANE,BEECH,A36,2,0,0
ERA16FA325,9/25/2016,PITTSTOWN, NJ,40.559444,-74.990555,FATAL(2),SUBSTANTIAL,AIRPLANE,MOONEY,M20J,2,0,0
WPR19FA145B,5/15/2019,PLEASANT GROVE, CA,38.885277,-121.423889,FATAL(2),DESTROYED,AIRPLANE,GRUMMAN,G164,2,0,0
WPR19FA145A,5/15/2019,PLEASANT GROVE, CA,38.885277,-121.423889,FATAL(2),DESTROYED,AIRPLANE,GRUMMAN,G164,2,0,0
CEN15FA187,3/31/2015,PLEASANTON, KS,38.203611,-94.740277,FATAL(2),DESTROYED,AIRPLANE,AIRCRAFT MFG & DVLPMT CO,CH601XL,2,0,0
CEN19FA004,10/12/2018,POOLVILLE, TX,32.969445,-97.878889,FATAL(2),DESTROYED,AIRPLANE,PIPER,PA32RT,2,0,0
CEN21LA088,12/16/2020,PORT ISABEL, TX,26.159381,-97.350071,FATAL,SUBSTANTIAL,AIRPLANE,RANS,S12XL,2,0,0
CEN11FA443,7/3/2011,PORT O'CONNOR, TX,28.458611,-96.291944,FATAL(2),SUBSTANTIAL,AIRPLANE,KOEN LANCAIR,LASER IV-P,2,0,0
ERA17FA074,12/27/2016,PORT ORANGE, FL,29.080278,-81.046666,FATAL(2),SUBSTANTIAL,AIRPLANE,INDEPENDENT TECHNOLOGIES INC,EPIC LT,2,0,0
CEN15FA291,7/4/2015,PORTLAND, TX,27.876111,-97.303056,FATAL(2),SUBSTANTIAL,AIRPLANE,CHAMPION,7BCM,2,0,0
ERA17FA299,8/29/2017,PORTLAND, TN,36.584722,-86.4775,FATAL(2),SUBSTANTIAL,AIRPLANE,GRUMMAN,AA1,2,0,0
ERA11FA369,6/28/2011,POUGHKEEPSIE, NY,41.631945,-73.876111,FATAL(2),SUBSTANTIAL,AIRPLANE,CESSNA,172M,2,0,0
CEN10MA088,1/5/2010,PROSPECT HEIGHTS, IL,42.088889,-87.891666,FATAL(2),SUBSTANTIAL,AIRPLANE,GATES LEARJET CORP.,35A,2,0,0
WPR17FA021,11/15/2016,PUKOO, HI,21.099722,-156.792222,FATAL(2),DESTROYED,HELICOPTER,HUGHES,369,2,0,0
CEN15FA287,7/1/2015,QUINLAN, TX,32.948055,-96.092777,FATAL(2),DESTROYED,AIRPLANE,PIPER,PA 24-250,2,0,0
ERA20FA014,10/20/2019,RALEIGH, NC,35.854167,-78.757778,FATAL(2),DESTROYED,AIRPLANE,PIPER,PA32,2,0,0
CEN18FA011,10/13/2017,RAMSEY, MN,45.218056,-93.433889,FATAL(2),DESTROYED,AIRPLANE,CESSNA,172M,2,0,0
CEN11LA421,6/22/2011,RANGER, TX,32.4525,-98.682778,FATAL(2),DESTROYED,AIRPLANE,ULTRALIGHT AMERICA,SPITFIRE II,2,0,0
CEN15FA255,6/5/2015,RATON, NM,36.716389,-104.133334,FATAL(2),SUBSTANTIAL,AIRPLANE,CUB CRAFTERS,CC18-180,2,0,0
WPR20LA289,8/27/2020,REDDING, CA,40.573612,-122.407218,FATAL,DESTROYED,AIRPLANE,BEECH,A36,2,2,0
WPR19FA025,11/15/2018,REDDING, CA,40.526945,-122.283611,FATAL(2),SUBSTANTIAL,AIRPLANE,CESSNA,182,2,0,0
WPR10FA131,2/8/2010,REDLANDS, CA,34.094444,-117.126389,FATAL(2),SUBSTANTIAL,AIRPLANE,YAKOVLEV,YAK 52,2,0,0
CEN18FA054,12/17/2017,REEDS SPRING, MO,36.724723,-93.396111,FATAL(2),DESTROYED,AIRPLANE,PIPER,PA28,2,0,0
CEN11LA546,8/4/2011,REEDSBURG, WI,43.531667,-89.982223,FATAL(2),SUBSTANTIAL,AIRPLANE,REINBOLDT RICHARD A,CHALLENGER II,2,0,0
CEN14LA508,9/21/2014,RESERVE, LA,30.086944,90.582778,FATAL(2),DESTROYED,GYROCRAFT,BRUPBACHER CHRIS,CB2000,2,0,0
ERA16FA194,5/24/2016,RHOADESVILLE, VA,38.265278,-77.857778,FATAL(2),DESTROYED,AIRPLANE,JIHLAVAN AIRPLANES SRO,KP 5 ASA,2,0,0
ERA11FA285,5/6/2011,RICHLANDS, NC,34.785555,-77.655,FATAL(2),SUBSTANTIAL,AIRPLANE,HEBERT PETER J,LANCAIR LEGACY,2,0,0
WPR15FA021,10/24/2014,RIDGECREST, CA,35.412778,-117.713611,FATAL(2),SUBSTANTIAL,AIRPLANE,SLINGSBY,T67M 260,2,0,0
WPR19FA124,4/29/2019,RIDGEFIELD, WA,45.768611,-122.72,FATAL(2),SUBSTANTIAL,AIRPLANE,VANS,RV 6,2,0,0
ERA11FA036,10/26/2010,RIENZI, MS,34.772223,-80.735,FATAL(2),SUBSTANTIAL,AIRPLANE,BEECH,B36TC,2,0,0
CEN12FA654,9/22/2012,ROANOKE, TX,33.050556,-97.231945,FATAL(2),SUBSTANTIAL,AIRPLANE,PIPER,PA-28R-180,2,0,0
WPR18FA261,9/14/2018,ROCHESTER, WA,46.713333,-122.946389,FATAL(2),SUBSTANTIAL,AIRPLANE,GRUBER,BEELZABUB,2,0,0
WPR11FA228,5/18/2011,ROCK SPRINGS, WY,42.173611,-108.790555,FATAL(2),SUBSTANTIAL,AIRPLANE,BELLANCA,17-30A,2,0,0
CEN16FA216,6/13/2016,ROCKVILLE, IN,39.738889,-87.219445,FATAL(2),DESTROYED,AIRPLANE,CESSNA,150F,2,0,0
CEN21LA055,11/12/2020,ROCKWALL, TX,32.936653,-96.436255,FATAL,SUBSTANTIAL,AIRPLANE,CESSNA,182,2,0,0
CEN18FA227,6/15/2018,ROTAN, TX,32.911944,-100.540833,FATAL(2),DESTROYED,AIRPLANE,CESSNA,172N,2,0,0
CEN17FA227,6/13/2017,RUIDOSO, NM,33.453056,-105.543055,FATAL(2),DESTROYED,AIRPLANE,BEECH,E 90,2,0,0
CEN14LA424,8/9/2014,RUSSELL, IA,40.883611,-93.183889,FATAL(2),DESTROYED,AIRPLANE,BARGER STEVE M,RV-7A,2,0,0
CEN12FA594,8/31/2012,RYE, CO,37.964722,-105.092222,FATAL(2),SUBSTANTIAL,AIRPLANE,PIPER,PA-12,2,0,0
ERA14FA162,3/22/2014,SAFETY HARBOR, FL,28.000278,-82.708889,FATAL(2),SUBSTANTIAL,AIRPLANE,PIPER,PA-28-181,2,1,0
ANC17FA026,5/27/2017,SALCHA, AK,64.6475,-145.878611,FATAL(2),SUBSTANTIAL,AIRPLANE,ARCTIC AIRCRAFT CO INC,S 1B2,2,0,0
WPR12FA305,7/14/2012,SALINA, UT,38.819723,-111.432223,FATAL(2),SUBSTANTIAL,AIRPLANE,CIRRUS DESIGN CORP,SR22,2,0,0
WPR12FA155,4/8/2012,SALINAS, CA,36.666389,-121.553611,FATAL(2),SUBSTANTIAL,AIRPLANE,EXTRA FLUGZEUGBAU GMBH,EA-300,2,0,0
ERA12FA205,3/2/2012,SALISBURRY, NC,35.636944,-80.290833,FATAL(2),DESTROYED,AIRPLANE,CESSNA AIRCRAFT CO,LC42-550FG,2,0,0
ERA18FA004,10/4/2017,SALTERS, SC,33.496389,-79.957222,FATAL(2),DESTROYED,AIRPLANE,CESSNA,401,2,0,0
ERA10FA404,8/7/2010,SALTSBURG, PA,40.483611,-79.518334,FATAL(2),SUBSTANTIAL,AIRPLANE,BEECH,58,2,0,0
ERA15FA215,5/18/2015,SALTVILLE, VA,36.939166,-81.767223,FATAL(2),DESTROYED,AIRPLANE,BEECH,95 B55 (T42A),2,0,0
CEN11FA299,4/17/2011,SAN ANGELO, TX,31.4625,-100.622223,FATAL(2),SUBSTANTIAL,AIRPLANE,CLAUS RODNEY L,CHRISTEN EAGLE II,2,0,0
CEN12FA170,2/26/2012,SAN ANTONIO, TX,29.321111,-98.459722,FATAL(2),SUBSTANTIAL,AIRPLANE,MOONEY,M20E,2,0,0
WPR10LA381,8/2/2010,SAN DIEGO, CA,32.813889,-117.089444,FATAL(2),SUBSTANTIAL,AIRPLANE,ADVERTISING MGMT & CONSULTING,VELOCITY SUPER XLRG5,2,3,0
WPR18FA046,12/9/2017,SAN DIEGO, CA,32.825,-117.170556,FATAL(2),DESTROYED,AIRPLANE,BEECH,A36,2,2,0
WPR17FA047,1/4/2017,SAN PEDRO, CA,33.706944,-118.257778,FATAL(2),SUBSTANTIAL,HELICOPTER,ROBINSON HELICOPTER,R22 BETA,2,0,0
ANC10FA014,1/21/2010,SAND POINT, AK,55.332778,-160.541111,FATAL(2),SUBSTANTIAL,AIRPLANE,BEECH,1900C,2,0,0
WPR14FA183,5/7/2014,SANTA CLARA, UT,37.119445,-113.699722,FATAL(2),SUBSTANTIAL,AIRPLANE,CESSNA,150 - F,2,0,0
WPR19FA106,4/8/2019,SANTA FE, NM,35.617223,-106.089444,FATAL(2),DESTROYED,AIRPLANE,TECNAM,P2002,2,0,0
WPR11FA304,7/3/2011,SANTA PAULA, CA,34.326111,-119.081389,FATAL(2),SUBSTANTIAL,AIRPLANE,CESSNA,180D,2,0,0
WPR16FA118,5/28/2016,SANTA PAULA, CA,34.322778,-119.149166,FATAL(2),DESTROYED,AIRPLANE,MOORE JOSEPH O,VARIEZE,2,0,0
WPR18FA116,3/31/2018,SANTA PAULA, CA,34.345277,-119.0475,FATAL(2),DESTROYED,AIRPLANE,RAGLE,RV6A,2,0,0
ANC19FA018,5/5/2019,SANTA ROSA, NM,34.94,-104.667778,FATAL(2),SUBSTANTIAL,AIRPLANE,BEECH,A60,2,0,0
